arm_length_m,test_mass_kg,snr_year
2650.0,60.0,2.725870659377003e-10
2650.0,61.0,2.7258706863841053e-10
2650.0,62.0,2.725870712094979e-10
2650.0,63.0,2.725870736591271e-10
2650.0,64.0,2.725870759948293e-10
2650.0,65.0,2.725870782235615e-10
2650.0,66.0,2.72587080351757e-10
2650.0,67.0,2.7258708238537336e-10
2650.0,68.0,2.7258708432993265e-10
2650.0,69.0,2.7258708619056005e-10
2650.0,70.0,2.725870879720173e-10
2650.0,71.0,2.7258708967873313e-10
2650.0,72.0,2.7258709131483083e-10
2650.0,73.0,2.7258709288415323e-10
2650.0,74.0,2.7258709439028535e-10
2650.0,75.0,2.7258709583657477e-10
2650.0,76.0,2.725870972261504e-10
2650.0,77.0,2.7258709856193885e-10
2650.0,78.0,2.72587099846681e-10
2650.0,79.0,2.7258710108294495e-10
2650.0,80.0,2.7258710227313936e-10
2650.0,81.0,2.7258710341952515e-10
2650.0,82.0,2.725871045242264e-10
2650.0,83.0,2.7258710558923954e-10
2650.0,84.0,2.725871066164436e-10
2650.0,85.0,2.7258710760760687e-10
2650.0,86.0,2.7258710856439624e-10
2650.0,87.0,2.725871094883829e-10
2650.0,88.0,2.725871103810492e-10
2650.0,89.0,2.72587111243795e-10
2650.0,90.0,2.725871120779428e-10
2650.0,91.0,2.725871128847426e-10
2650.0,92.0,2.7258711366537697e-10
2650.0,93.0,2.7258711442096515e-10
2650.0,94.0,2.725871151525673e-10
2650.0,95.0,2.725871158611881e-10
2650.0,96.0,2.725871165477801e-10
2650.0,97.0,2.725871172132469e-10
2650.0,98.0,2.7258711785844633e-10
2650.0,99.0,2.725871184841932e-10
2650.0,100.0,2.7258711909126174e-10
2660.0,10.0,2.7257006099242905e-10
2660.0,11.0,2.7257057218175507e-10
2660.0,12.0,2.725709609850862e-10
2660.0,13.0,2.7257126356665324e-10
2660.0,14.0,2.72571503656581e-10
2660.0,15.0,2.7257169734934563e-10
2660.0,16.0,2.725718558729877e-10
2660.0,17.0,2.725719872537133e-10
2660.0,18.0,2.725720973521855e-10
2660.0,19.0,2.725721905286226e-10
2660.0,20.0,2.725722700812291e-10
2660.0,21.0,2.7257233854213315e-10
2660.0,22.0,2.7257239788139825e-10
2660.0,23.0,2.7257244965035404e-10
2660.0,24.0,2.725724950840282e-10
2660.0,25.0,2.7257253517549453e-10
2660.0,26.0,2.7257257073060277e-10
2660.0,27.0,2.7257260240879195e-10
2660.0,28.0,2.725726307538888e-10
2660.0,29.0,2.725726562176042e-10
2660.0,30.0,2.725726791776419e-10
2660.0,31.0,2.725726999517857e-10
2660.0,32.0,2.7257271880895477e-10
2660.0,33.0,2.725727359779507e-10
2660.0,34.0,2.725727516544303e-10
2660.0,35.0,2.725727660065053e-10
2660.0,36.0,2.7257277917926746e-10
2660.0,37.0,2.725727912984706e-10
2660.0,38.0,2.725728024735425e-10
2660.0,39.0,2.725728128000646e-10
2660.0,40.0,2.7257282236182153e-10
2660.0,41.0,2.7257283123250693e-10
2660.0,42.0,2.7257283947714684e-10
2660.0,43.0,2.7257284715329525e-10
2660.0,44.0,2.725728543120413e-10
2660.0,45.0,2.7257286099886106e-10
2660.0,46.0,2.7257286725434243e-10
2660.0,47.0,2.7257287311480147e-10
2660.0,48.0,2.725728786128111e-10
2660.0,49.0,2.725728837776551e-10
2660.0,50.0,2.725728886357183e-10
2660.0,51.0,2.725728932108244e-10
2660.0,52.0,2.7257289752452865e-10
2660.0,53.0,2.725729015963721e-10
2660.0,54.0,2.7257290544410333e-10
2660.0,55.0,2.725729090838725e-10
2660.0,56.0,2.725729125304004e-10
2660.0,57.0,2.725729157971282e-10
2660.0,58.0,2.7257291889634833e-10
2660.0,59.0,2.7257292183932047e-10
2660.0,60.0,2.725729246363738e-10
2660.0,61.0,2.7257292729699787e-10
2660.0,62.0,2.7257292982992334e-10
2660.0,63.0,2.7257293224319315e-10
2660.0,64.0,2.7257293454422717e-10
2660.0,65.0,2.7257293673987874e-10
2660.0,66.0,2.7257293883648603e-10
2660.0,67.0,2.7257294083991784e-10
2660.0,68.0,2.725729427556144e-10
2660.0,69.0,2.72572944588625e-10
2660.0,70.0,2.7257294634364056e-10
2660.0,71.0,2.7257294802502396e-10
2660.0,72.0,2.7257294963683734e-10
2660.0,73.0,2.7257295118286676e-10
2660.0,74.0,2.725729526666437e-10
2660.0,75.0,2.725729540914661e-10
2660.0,76.0,2.7257295546041654e-10
2660.0,77.0,2.7257295677637833e-10
2660.0,78.0,2.725729580420513e-10
2660.0,79.0,2.7257295925996563e-10
2660.0,80.0,2.725729604324943e-10
2660.0,81.0,2.7257296156186457e-10
2660.0,82.0,2.725729626501689e-10
2660.0,83.0,2.725729636993744e-10
2660.0,84.0,2.725729647113318e-10
2660.0,85.0,2.7257296568778356e-10
2660.0,86.0,2.725729666303715e-10
2660.0,87.0,2.7257296754064347e-10
2660.0,88.0,2.7257296842006023e-10
2660.0,89.0,2.725729692700006e-10
2660.0,90.0,2.725729700917673e-10
2660.0,91.0,2.7257297088659195e-10
2660.0,92.0,2.7257297165563944e-10
2660.0,93.0,2.7257297240001266e-10
2660.0,94.0,2.7257297312075586e-10
2660.0,95.0,2.7257297381885876e-10
2660.0,96.0,2.725729744952597e-10
2660.0,97.0,2.7257297515084914e-10
2660.0,98.0,2.725729757864721e-10
2660.0,99.0,2.725729764029312e-10
2660.0,100.0,2.725729770009891e-10
2670.0,10.0,2.725554746390856e-10
2670.0,11.0,2.7255597826781144e-10
2670.0,12.0,2.725563613206295e-10
2670.0,13.0,2.7255665942691164e-10
2670.0,14.0,2.7255689596581677e-10
2670.0,15.0,2.7255708679378405e-10
2670.0,16.0,2.7255724297279034e-10
2670.0,17.0,2.72557372410333e-10
2670.0,18.0,2.7255748088039483e-10
2670.0,19.0,2.72557572678705e-10
2670.0,20.0,2.72557651054687e-10
2670.0,21.0,2.725577185030178e-10
2670.0,22.0,2.72557776964623e-10
2670.0,23.0,2.725578279678873e-10
2670.0,24.0,2.7255787272957206e-10
2670.0,25.0,2.7255791222806287e-10
2670.0,26.0,2.725579472572907e-10
2670.0,27.0,2.725579784669411e-10
2670.0,28.0,2.7255800639279745e-10
2670.0,29.0,2.725580314798896e-10
2670.0,30.0,2.725580541003348e-10
2670.0,31.0,2.725580745672166e-10
2670.0,32.0,2.725580931454769e-10
2670.0,33.0,2.72558110060533e-10
2670.0,34.0,2.7255812550514815e-10
2670.0,35.0,2.725581396449472e-10
2670.0,36.0,2.7255815262287616e-10
2670.0,37.0,2.725581645628289e-10
2670.0,38.0,2.725581755726147e-10
2670.0,39.0,2.725581857464011e-10
2670.0,40.0,2.725581951667339e-10
2670.0,41.0,2.7255820390621634e-10
2670.0,42.0,2.725582120289129e-10
2670.0,43.0,2.7255821959152634e-10
2670.0,44.0,2.7255822664439007e-10
2670.0,45.0,2.725582332323078e-10
2670.0,46.0,2.7255823939526656e-10
2670.0,47.0,2.7255824516904566e-10
2670.0,48.0,2.7255825058573636e-10
2670.0,49.0,2.725582556741891e-10
2670.0,50.0,2.7255826046039854e-10
2670.0,51.0,2.725582649678359e-10
2670.0,52.0,2.7255826921773776e-10
2670.0,53.0,2.7255827322935606e-10
2670.0,54.0,2.7255827702017695e-10
2670.0,55.0,2.7255828060611166e-10
2670.0,56.0,2.725582840016632e-10
2670.0,57.0,2.72558287220074e-10
2670.0,58.0,2.7255829027345476e-10
2670.0,59.0,2.725582931728986e-10
2670.0,60.0,2.725582959285817e-10
2670.0,61.0,2.7255829854985345e-10
2670.0,62.0,2.725583010453154e-10
2670.0,63.0,2.7255830342289143e-10
2670.0,64.0,2.7255830568989157e-10
2670.0,65.0,2.725583078530681e-10
2670.0,66.0,2.725583099186652e-10
2670.0,67.0,2.7255831189246496e-10
2670.0,68.0,2.725583137798273e-10
2670.0,69.0,2.725583155857265e-10
2670.0,70.0,2.725583173147841e-10
2670.0,71.0,2.7255831897129885e-10
2670.0,72.0,2.725583205592726e-10
2670.0,73.0,2.7255832208243515e-10
2670.0,74.0,2.725583235442661e-10
2670.0,75.0,2.7255832494801456e-10
2670.0,76.0,2.7255832629671725e-10
2670.0,77.0,2.7255832759321507e-10
2670.0,78.0,2.725583288401679e-10
2670.0,79.0,2.7255833004006867e-10
2670.0,80.0,2.7255833119525473e-10
2670.0,81.0,2.7255833230792096e-10
2670.0,82.0,2.725583333801286e-10
2670.0,83.0,2.725583344138157e-10
2670.0,84.0,2.7255833541080557e-10
2670.0,85.0,2.7255833637281496e-10
2670.0,86.0,2.725583373014615e-10
2670.0,87.0,2.7255833819827e-10
2670.0,88.0,2.725583390646796e-10
2670.0,89.0,2.7255833990204877e-10
2670.0,90.0,2.72558340711661e-10
2670.0,91.0,2.725583414947296e-10
2670.0,92.0,2.7255834225240245e-10
2670.0,93.0,2.7255834298576595e-10
2670.0,94.0,2.7255834369584886e-10
2670.0,95.0,2.7255834438362643e-10
2670.0,96.0,2.7255834505002293e-10
2670.0,97.0,2.7255834569591574e-10
2670.0,98.0,2.725583463221375e-10
2670.0,99.0,2.7255834692947866e-10
2670.0,100.0,2.72558347518691e-10
2680.0,10.0,2.7254032241680213e-10
2680.0,11.0,2.7254081862266643e-10
2680.0,12.0,2.7254119602973514e-10
2680.0,13.0,2.7254148974226385e-10
2680.0,14.0,2.7254172279483984e-10
2680.0,15.0,2.7254191081020154e-10
2680.0,16.0,2.7254206468728765e-10
2680.0,17.0,2.725421922170492e-10
2680.0,18.0,2.7254229908836774e-10
2680.0,19.0,2.725423895336586e-10
2680.0,20.0,2.725424667544524e-10
2680.0,21.0,2.7254253320865766e-10
2680.0,22.0,2.725425908085926e-10
2680.0,23.0,2.725426410601153e-10
2680.0,24.0,2.7254268516205336e-10
2680.0,25.0,2.7254272407837187e-10
2680.0,26.0,2.725427585913001e-10
2680.0,27.0,2.72542789340948e-10
2680.0,28.0,2.725428168552018e-10
2680.0,29.0,2.725428415725322e-10
2680.0,30.0,2.7254286385957184e-10
2680.0,31.0,2.7254288402478963e-10
2680.0,32.0,2.7254290232922244e-10
2680.0,33.0,2.725429189949653e-10
2680.0,34.0,2.7254293421194e-10
2680.0,35.0,2.7254294814333064e-10
2680.0,36.0,2.725429609299761e-10
2680.0,37.0,2.7254297269394405e-10
2680.0,38.0,2.725429835414551e-10
2680.0,39.0,2.725429935652886e-10
2680.0,40.0,2.725430028467736e-10
2680.0,41.0,2.7254301145744353e-10
2680.0,42.0,2.7254301946041844e-10
2680.0,43.0,2.7254302691156534e-10
2680.0,44.0,2.725430338604758e-10
2680.0,45.0,2.7254304035129313e-10
2680.0,46.0,2.7254304642341513e-10
2680.0,47.0,2.7254305211209357e-10
2680.0,48.0,2.725430574489469e-10
2680.0,49.0,2.7254306246240006e-10
2680.0,50.0,2.725430671780648e-10
2680.0,51.0,2.725430716190663e-10
2680.0,52.0,2.7254307580632824e-10
2680.0,53.0,2.725430797588186e-10
2680.0,54.0,2.7254308349376605e-10
2680.0,55.0,2.72543087026847e-10
2680.0,56.0,2.7254309037235094e-10
2680.0,57.0,2.7254309354332507e-10
2680.0,58.0,2.7254309655170155e-10
2680.0,59.0,2.7254309940840997e-10
2680.0,60.0,2.7254310212347663e-10
2680.0,61.0,2.72543104706113e-10
2680.0,62.0,2.725431071647938e-10
2680.0,63.0,2.7254310950732644e-10
2680.0,64.0,2.7254311174091293e-10
2680.0,65.0,2.7254311387220597e-10
2680.0,66.0,2.72543115907358e-10
2680.0,67.0,2.7254311785206555e-10
2680.0,68.0,2.7254311971160965e-10
2680.0,69.0,2.725431214908914e-10
2680.0,70.0,2.725431231944642e-10
2680.0,71.0,2.725431248265632e-10
2680.0,72.0,2.725431263911316e-10
2680.0,73.0,2.7254312789184403e-10
2680.0,74.0,2.725431293321288e-10
2680.0,75.0,2.7254313071518714e-10
2680.0,76.0,2.7254313204401107e-10
2680.0,77.0,2.725431333213996e-10
2680.0,78.0,2.725431345499735e-10
2680.0,79.0,2.7254313573218856e-10
2680.0,80.0,2.725431368703482e-10
2680.0,81.0,2.725431379666146e-10
2680.0,82.0,2.7254313902301884e-10
2680.0,83.0,2.725431400414702e-10
2680.0,84.0,2.7254314102376525e-10
2680.0,85.0,2.7254314197159543e-10
2680.0,86.0,2.725431428865545e-10
2680.0,87.0,2.7254314377014484e-10
2680.0,88.0,2.7254314462378427e-10
2680.0,89.0,2.7254314544881127e-10
2680.0,90.0,2.725431462464905e-10
2680.0,91.0,2.725431470180173e-10
2680.0,92.0,2.725431477645227e-10
2680.0,93.0,2.72543148487077e-10
2680.0,94.0,2.725431491866939e-10
2680.0,95.0,2.725431498643341e-10
2680.0,96.0,2.725431505209086e-10
2680.0,97.0,2.725431511572815e-10
2680.0,98.0,2.725431517742732e-10
2680.0,99.0,2.725431523726627e-10
2680.0,100.0,2.725431529531905e-10
2690.0,10.0,2.7252462789338564e-10
2690.0,11.0,2.7252511681117796e-10
2690.0,12.0,2.7252548867501735e-10
2690.0,13.0,2.725257780735788e-10
2690.0,14.0,2.725260077031341e-10
2690.0,15.0,2.7252619295696475e-10
2690.0,16.0,2.7252634457393156e-10
2690.0,17.0,2.7252647023055574e-10
2690.0,18.0,2.7252657553216296e-10
2690.0,19.0,2.725266646490044e-10
2690.0,20.0,2.725267407355876e-10
2690.0,21.0,2.7252680621371986e-10
2690.0,22.0,2.7252686296763185e-10
2690.0,23.0,2.7252691248106417e-10
2690.0,24.0,2.7252695593523606e-10
2690.0,25.0,2.725269942799542e-10
2690.0,26.0,2.7252702828595857e-10
2690.0,27.0,2.7252705858395724e-10
2690.0,28.0,2.72527085694083e-10
2690.0,29.0,2.7252711004836643e-10
2690.0,30.0,2.7252713200805484e-10
2690.0,31.0,2.7252715187708665e-10
2690.0,32.0,2.725271699126647e-10
2690.0,33.0,2.725271863336216e-10
2690.0,34.0,2.7252720132708983e-10
2690.0,35.0,2.725272150538566e-10
2690.0,36.0,2.7252722765269205e-10
2690.0,37.0,2.7252723924387115e-10
2690.0,38.0,2.7252724993205413e-10
2690.0,39.0,2.725272598086578e-10
2690.0,40.0,2.7252726895381647e-10
2690.0,41.0,2.7252727743801306e-10
2690.0,42.0,2.7252728532344033e-10
2690.0,43.0,2.7252729266514493e-10
2690.0,44.0,2.725272995119898e-10
2690.0,45.0,2.725273059074702e-10
2690.0,46.0,2.725273118904049e-10
2690.0,47.0,2.7252731749552814e-10
2690.0,48.0,2.725273227539937e-10
2690.0,49.0,2.7252732769380937e-10
2690.0,50.0,2.725273323402104e-10
2690.0,51.0,2.7252733671598257e-10
2690.0,52.0,2.725273408417419e-10
2690.0,53.0,2.725273447361782e-10
2690.0,54.0,2.7252734841626674e-10
2690.0,55.0,2.7252735189745376e-10
2690.0,56.0,2.72527355193819e-10
2690.0,57.0,2.725273583182179e-10
2690.0,58.0,2.7252736128240733e-10
2690.0,59.0,2.7252736409715634e-10
2690.0,60.0,2.7252736677234415e-10
2690.0,61.0,2.7252736931704687e-10
2690.0,62.0,2.725273717396145e-10
2690.0,63.0,2.7252737404773994e-10
2690.0,64.0,2.725273762485196e-10
2690.0,65.0,2.725273783485082e-10
2690.0,66.0,2.7252738035376783e-10
2690.0,67.0,2.7252738226991156e-10
2690.0,68.0,2.725273841021427e-10
2690.0,69.0,2.7252738585529035e-10
2690.0,70.0,2.725273875338411e-10
2690.0,71.0,2.7252738914196787e-10
2690.0,72.0,2.7252739068355574e-10
2690.0,73.0,2.7252739216222577e-10
2690.0,74.0,2.7252739358135564e-10
2690.0,75.0,2.725273949440996e-10
2690.0,76.0,2.725273962534058e-10
2690.0,77.0,2.72527397512032e-10
2690.0,78.0,2.7252739872256057e-10
2690.0,79.0,2.7252739988741135e-10
2690.0,80.0,2.7252740100885366e-10
2690.0,81.0,2.7252740208901815e-10
2690.0,82.0,2.7252740312990584e-10
2690.0,83.0,2.725274041333982e-10
2690.0,84.0,2.725274051012653e-10
2690.0,85.0,2.7252740603517374e-10
2690.0,86.0,2.725274069366938e-10
2690.0,87.0,2.72527407807306e-10
2690.0,88.0,2.725274086484071e-10
2690.0,89.0,2.725274094613162e-10
2690.0,90.0,2.725274102472791e-10
2690.0,91.0,2.7252741100747376e-10
2690.0,92.0,2.7252741174301444e-10
2690.0,93.0,2.725274124549558e-10
2690.0,94.0,2.725274131442968e-10
2690.0,95.0,2.725274138119838e-10
2690.0,96.0,2.7252741445891454e-10
2690.0,97.0,2.725274150859404e-10
2690.0,98.0,2.725274156938697e-10
2690.0,99.0,2.7252741628347e-10
2690.0,100.0,2.72527416855471e-10
2700.0,10.0,2.725084039224063e-10
2700.0,11.0,2.725088856840213e-10
2700.0,12.0,2.7250925210494976e-10
2700.0,13.0,2.7250953726761615e-10
2700.0,14.0,2.725097635360994e-10
2700.0,15.0,2.7250994607837627e-10
2700.0,16.0,2.725100954761269e-10
2700.0,17.0,2.725102192935135e-10
2700.0,18.0,2.7251032305381785e-10
2700.0,19.0,2.7251041086625186e-10
2700.0,20.0,2.725104858391512e-10
2700.0,21.0,2.7251055035887535e-10
2700.0,22.0,2.725106062820759e-10
2700.0,23.0,2.7251065507077564e-10
2700.0,24.0,2.725106978889046e-10
2700.0,25.0,2.7251073567236713e-10
2700.0,26.0,2.7251076918062197e-10
2700.0,27.0,2.725107990351454e-10
2700.0,28.0,2.725108257484571e-10
2700.0,29.0,2.7251084974626383e-10
2700.0,30.0,2.7251087138452557e-10
2700.0,31.0,2.7251089096273184e-10
2700.0,32.0,2.725109087343207e-10
2700.0,33.0,2.725109249149218e-10
2700.0,34.0,2.725109396889286e-10
2700.0,35.0,2.7251095321477476e-10
2700.0,36.0,2.7251096562919926e-10
2700.0,37.0,2.7251097705071663e-10
2700.0,38.0,2.7251098758245515e-10
2700.0,39.0,2.7251099731449345e-10
2700.0,40.0,2.725110063257932e-10
2700.0,41.0,2.7251101468580516e-10
2700.0,42.0,2.725110224558124e-10
2700.0,43.0,2.7251102969005533e-10
2700.0,44.0,2.725110364366819e-10
2700.0,45.0,2.725110427385506e-10
2700.0,46.0,2.7251104863391215e-10
2700.0,47.0,2.7251105415699234e-10
2700.0,48.0,2.725110593384889e-10
2700.0,49.0,2.725110642059997e-10
2700.0,50.0,2.725110687843906e-10
2700.0,51.0,2.725110730961139e-10
2700.0,52.0,2.725110771614839e-10
2700.0,53.0,2.7251108099891667e-10
2700.0,54.0,2.7251108462513917e-10
2700.0,55.0,2.725110880553715e-10
2700.0,56.0,2.725110913034873e-10
2700.0,57.0,2.725110943821538e-10
2700.0,58.0,2.7251109730295596e-10
2700.0,59.0,2.72511100076505e-10
2700.0,60.0,2.7251110271253566e-10
2700.0,61.0,2.725111052199911e-10
2700.0,62.0,2.725111076070993e-10
2700.0,63.0,2.7251110988144036e-10
2700.0,64.0,2.725111120500068e-10
2700.0,65.0,2.725111141192575e-10
2700.0,66.0,2.7251111609516586e-10
2700.0,67.0,2.725111179832627e-10
2700.0,68.0,2.725111197886751e-10
2700.0,69.0,2.725111215161616e-10
2700.0,70.0,2.725111231701431e-10
2700.0,71.0,2.7251112475473146e-10
2700.0,72.0,2.725111262737549e-10
2700.0,73.0,2.7251112773078135e-10
2700.0,74.0,2.7251112912913923e-10
2700.0,75.0,2.7251113047193646e-10
2700.0,76.0,2.7251113176207807e-10
2700.0,77.0,2.725111330022816e-10
2700.0,78.0,2.725111341950914e-10
2700.0,79.0,2.7251113534289197e-10
2700.0,80.0,2.7251113644791965e-10
2700.0,81.0,2.725111375122735e-10
2700.0,82.0,2.725111385379256e-10
2700.0,83.0,2.725111395267297e-10
2700.0,84.0,2.7251114048042995e-10
2700.0,85.0,2.7251114140066864e-10
2700.0,86.0,2.72511142288993e-10
2700.0,87.0,2.725111431468618e-10
2700.0,88.0,2.7251114397565174e-10
2700.0,89.0,2.7251114477666207e-10
2700.0,90.0,2.725111455511207e-10
2700.0,91.0,2.7251114630018824e-10
2700.0,92.0,2.725111470249627e-10
2700.0,93.0,2.725111477264833e-10
2700.0,94.0,2.7251114840573425e-10
2700.0,95.0,2.725111490636482e-10
2700.0,96.0,2.725111497011097e-10
2700.0,97.0,2.7251115031895767e-10
2700.0,98.0,2.7251115091798853e-10
2700.0,99.0,2.725111514989589e-10
2700.0,100.0,2.725111520625874e-10
2710.0,10.0,2.724916144095902e-10
2710.0,11.0,2.72492089144014e-10
2710.0,12.0,2.724924502201379e-10
2710.0,13.0,2.7249273122326e-10
2710.0,14.0,2.724929541912537e-10
2710.0,15.0,2.724931340708522e-10
2710.0,16.0,2.724932812893877e-10
2710.0,17.0,2.724934033006889e-10
2710.0,18.0,2.724935055474722e-10
2710.0,19.0,2.724935920790108e-10
2710.0,20.0,2.724936659583005e-10
2710.0,21.0,2.72493729536892e-10
2710.0,22.0,2.7249378464435454e-10
2710.0,23.0,2.7249383272138524e-10
2710.0,24.0,2.72493874914936e-10
2710.0,25.0,2.724939121472597e-10
2710.0,26.0,2.724939451667369e-10
2710.0,27.0,2.7249397458577874e-10
2710.0,28.0,2.7249400090942903e-10
2710.0,29.0,2.724940245571846e-10
2710.0,30.0,2.7249404587981353e-10
2710.0,31.0,2.724940651724363e-10
2710.0,32.0,2.7249408268479447e-10
2710.0,33.0,2.724940986293723e-10
2710.0,34.0,2.7249411318787345e-10
2710.0,35.0,2.724941265164206e-10
2710.0,36.0,2.7249413874975827e-10
2710.0,37.0,2.724941500046721e-10
2710.0,38.0,2.7249416038278603e-10
2710.0,39.0,2.7249416997286493e-10
2710.0,40.0,2.724941788527184e-10
2710.0,41.0,2.7249418709078444e-10
2710.0,42.0,2.724941947474518e-10
2710.0,43.0,2.724942018761701e-10
2710.0,44.0,2.724942085243849e-10
2710.0,45.0,2.7249421473432925e-10
2710.0,46.0,2.7249422054369624e-10
2710.0,47.0,2.7249422598621214e-10
2710.0,48.0,2.7249423109212716e-10
2710.0,49.0,2.7249423588863646e-10
2710.0,50.0,2.7249424040024315e-10
2710.0,51.0,2.724942446490721e-10
2710.0,52.0,2.7249424865514124e-10
2710.0,53.0,2.72494252436598e-10
2710.0,54.0,2.7249425600992527e-10
2710.0,55.0,2.724942593901215e-10
2710.0,56.0,2.7249426259085754e-10
2710.0,57.0,2.7249426562461606e-10
2710.0,58.0,2.7249426850281287e-10
2710.0,59.0,2.7249427123590467e-10
2710.0,60.0,2.72494273833484e-10
2710.0,61.0,2.724942763043636e-10
2710.0,62.0,2.724942786566514e-10
2710.0,63.0,2.72494280897817e-10
2710.0,64.0,2.724942830347509e-10
2710.0,65.0,2.724942850738178e-10
2710.0,66.0,2.7249428702090384e-10
2710.0,67.0,2.7249428888145933e-10
2710.0,68.0,2.724942906605365e-10
2710.0,69.0,2.7249429236282445e-10
2710.0,70.0,2.7249429399267957e-10
2710.0,71.0,2.724942955541538e-10
2710.0,72.0,2.724942970510195e-10
2710.0,73.0,2.7249429848679263e-10
2710.0,74.0,2.724942998647528e-10
2710.0,75.0,2.7249430118796286e-10
2710.0,76.0,2.724943024592854e-10
2710.0,77.0,2.724943036813983e-10
2710.0,78.0,2.724943048568088e-10
2710.0,79.0,2.724943059878666e-10
2710.0,80.0,2.7249430707677533e-10
2710.0,81.0,2.7249430812560364e-10
2710.0,82.0,2.7249430913629474e-10
2710.0,83.0,2.7249431011067524e-10
2710.0,84.0,2.724943110504641e-10
2710.0,85.0,2.7249431195727934e-10
2710.0,86.0,2.724943128326459e-10
2710.0,87.0,2.7249431367800123e-10
2710.0,88.0,2.724943144947015e-10
2710.0,89.0,2.7249431528402766e-10
2710.0,90.0,2.7249431604718946e-10
2710.0,91.0,2.7249431678533043e-10
2710.0,92.0,2.724943174995328e-10
2710.0,93.0,2.724943181908203e-10
2710.0,94.0,2.7249431886016313e-10
2710.0,95.0,2.724943195084803e-10
2710.0,96.0,2.7249432013664317e-10
2710.0,97.0,2.724943207454787e-10
2710.0,98.0,2.7249432133577165e-10
2710.0,99.0,2.724943219082674e-10
2710.0,100.0,2.724943224636744e-10
2720.0,10.0,2.724742540532432e-10
2720.0,11.0,2.724747218866816e-10
